"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"656","A2 A space that triggers, facilitates and inspires learning. For my students it's filming at a stadium. See @allgoldstv

 #LTHEchat",FALSE,0,NA,2017-04-05 19:15:29,FALSE,NA,"849702046802595841",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","jjpower27",0,FALSE,FALSE,NA,NA
"657","@dave_thesmith @nlafferty @srowett interestingly some of our most successful course teams are those who hang out socially. #LTHEchat",FALSE,2,"dave_thesmith",2017-04-05 19:15:25,FALSE,"849701679058518016","849702028842606598","19645540","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>","digisim",1,FALSE,FALSE,NA,NA
"658","RT @LTHEchat: Q2 How do you define learning space? #LTHEchat https://t.co/tHxZ5TatiL",FALSE,0,NA,2017-04-05 19:14:54,FALSE,NA,"849701901268656130",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mattcornock",4,TRUE,FALSE,NA,NA
"659","A1... Where does learning happen? X take (MOOCMOOC task) https://t.co/EEwgSAx5y5 via @YouTube #LTHEchat",FALSE,2,NA,2017-04-05 19:14:52,FALSE,NA,"849701893425299456",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","chrissinerantzi",0,FALSE,FALSE,NA,NA
"660","Indeed. Everyone has a preference, nothing to be ashamed of. On the other hand stubborn 'I've always done it this w… https://t.co/FSpDS67Nzg",FALSE,2,NA,2017-04-05 19:14:40,TRUE,NA,"849701842099597312",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mattcornock",0,FALSE,FALSE,NA,NA
"661","@LTHEchat .@LTHEchat A2 Where learning happens, comfy, quiet, makes learning happen, virtually anywhere, but most U… https://t.co/Lxtz6slOP5",FALSE,0,"LTHEchat",2017-04-05 19:14:36,TRUE,"849700699659227137","849701824827469824","2659221798","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","santanuvasant",1,FALSE,FALSE,NA,NA
"662","@S_J_Lancaster I shall see you in the descending lift then #lthechat",FALSE,0,"S_J_Lancaster",2017-04-05 19:14:34,FALSE,"849701707118497793","849701817525161985","240186025","<a href=""http://www.tchat.io"" rel=""nofollow"">tchat.io</a>","dave_thesmith",0,FALSE,FALSE,NA,NA
"663","@andrewmid @srowett Also provides more oxygen to your brain #LTHEchat",FALSE,0,"andrewmid",2017-04-05 19:14:23,FALSE,"849701244000235521","849701772159582209","800614","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","beilinglaoshi",0,FALSE,FALSE,NA,NA
"664","@andrewmid @srowett I find the walk to/from work is often a great learning space in terms of ideas/development for… https://t.co/Y85Sf8uMlx",FALSE,3,"andrewmid",2017-04-05 19:14:22,TRUE,"849701244000235521","849701764928557057","800614","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","willhaywood",0,FALSE,FALSE,NA,NA
"665","@EricStoller @OpenUniversity interesting terminology. I don't think you can build community, but you can sow seeds &amp; nurture one. #LTHEChat",FALSE,1,"EricStoller",2017-04-05 19:14:11,FALSE,"848876285392809984","849701720263360514","1186911","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>","digisim",1,FALSE,FALSE,NA,NA
"666","A2 anywhere with micro-gravity. #LTHEchat",FALSE,3,NA,2017-04-05 19:14:08,FALSE,NA,"849701707118497793",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","S_J_Lancaster",0,FALSE,FALSE,NA,NA
"667","@nlafferty @digisim @srowett this came up last week as well. I think we all need a phyical place to hang out #lthechat",FALSE,0,"nlafferty",2017-04-05 19:14:01,FALSE,"849701459784601600","849701679058518016","14107935","<a href=""http://www.tchat.io"" rel=""nofollow"">tchat.io</a>","dave_thesmith",0,FALSE,FALSE,NA,NA
"668","@beilinglaoshi @dave_thesmith A sandpit would be more use than an interactive whiteboard. #LTHECHAT",FALSE,3,"beilinglaoshi",2017-04-05 19:13:35,FALSE,"849701349885452289","849701571197849601","2266231764","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","srowett",0,FALSE,FALSE,NA,NA
"669","@mattcornock Yes, find that students can be very collaborative in learning at times - splitting the workload betwee… https://t.co/UwFg5oBjwp",FALSE,0,"mattcornock",2017-04-05 19:13:35,TRUE,"849701045878091776","849701568643555330","20971476","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","kjhaxton",0,FALSE,FALSE,NA,NA
"670","#LTHEchat
A Beginner’s Guide on How to Make Mind Maps
https://t.co/HMbTauQCs5",FALSE,0,NA,2017-04-05 19:13:26,FALSE,NA,"849701530009817088",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","AssignmentHelpN",0,FALSE,FALSE,NA,NA
"671","@LTHEchat A2 I define a learning space as somewhere that a person may experience some level of learning. Basically… https://t.co/zWRMsqEBwc",FALSE,2,"LTHEchat",2017-04-05 19:13:20,TRUE,"849700699659227137","849701506999885825","2659221798","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LoganJRodriguez",0,FALSE,FALSE,NA,NA
"672","A2 any space which is fit for the type of learning undertaken, some good spaces are good for one thing but terrible for an other #lthechat",FALSE,1,NA,2017-04-05 19:13:11,FALSE,NA,"849701470148714497",NA,"<a href=""http://www.tchat.io"" rel=""nofollow"">tchat.io</a>","dave_thesmith",0,FALSE,FALSE,NA,NA
"673","@digisim @srowett Oh for a refectory! Something we don't have! #LTHEchat We don't have staff common rooms either.… https://t.co/aKs01QUfgU",FALSE,1,"digisim",2017-04-05 19:13:09,TRUE,"849701091214327809","849701459784601600","294516600","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","nlafferty",0,FALSE,FALSE,NA,NA
"674","@LTHEchat A space (maybe virtual, maybe physical) planned with learning in mind? #lthechat a2",FALSE,0,"LTHEchat",2017-04-05 19:13:03,FALSE,"849700699659227137","849701433553432576","2659221798","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","mberry",0,FALSE,FALSE,NA,NA
"675","@dave_thesmith @srowett Would an interactive whiteboard do the trick or should we request sandpits in our teaching spaces? #LTHEchat",FALSE,1,"dave_thesmith",2017-04-05 19:12:43,FALSE,"849699710969446402","849701349885452289","19645540","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","beilinglaoshi",0,FALSE,FALSE,NA,NA
"676","@jamesclay A1 You are allowed a preference as long as you don't close down the possibility of learning anywhere. #LTHEchat",FALSE,2,"jamesclay",2017-04-05 19:12:33,FALSE,"849700931088338948","849701308269506562","2272841","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","S_J_Lancaster",0,FALSE,FALSE,NA,NA
"677","A2 Any where/when that learning takes place. Can be acquisition of new stuff, or results of reflection on acquired… https://t.co/K4MYdCXn0c",FALSE,2,NA,2017-04-05 19:12:31,TRUE,NA,"849701301692792832",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","kjhaxton",0,FALSE,FALSE,NA,NA
"678","@srowett Walking, moving is a great space for deep thinking and inspiration. Distractions fade. #LTHEchat",FALSE,2,"srowett",2017-04-05 19:12:17,FALSE,"849699009350520833","849701244000235521","351707332","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","andrewmid",0,FALSE,FALSE,NA,NA
"679","A2 anywhere with a good internet connection? #lthechat",FALSE,1,NA,2017-04-05 19:12:11,FALSE,NA,"849701218616266754",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","suewatling",0,FALSE,FALSE,NA,NA
"680","A2 Lately, it's a a space dedicated to multiple ways of studying: alone vs group, open vs closed, equipped vs table &amp; chair #LTHEchat",FALSE,0,NA,2017-04-05 19:11:47,FALSE,NA,"849701115021099009",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","combatbb",0,FALSE,FALSE,NA,NA
"681","RT @LTHEchat: Q2 How do you define learning space? #LTHEchat https://t.co/tHxZ5TatiL",FALSE,0,NA,2017-04-05 19:11:46,FALSE,NA,"849701110663307264",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","sultec4",4,TRUE,FALSE,NA,NA
"682","RT @LTHEchat: Q2 How do you define learning space? #LTHEchat https://t.co/tHxZ5TatiL",FALSE,0,NA,2017-04-05 19:11:46,FALSE,NA,"849701110659108866",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","cpjobling",4,TRUE,FALSE,NA,NA
"683","@nlafferty @srowett #LTHEchat the refectory can be a wonderful place for learning.",FALSE,1,"nlafferty",2017-04-05 19:11:41,FALSE,"849700500173991936","849701091214327809","14107935","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>","digisim",0,FALSE,FALSE,NA,NA
"684","@profpeterbrad Library space could be institutional? It's one space I use #LTHEchat",FALSE,0,"profpeterbrad",2017-04-05 19:11:40,FALSE,"849700430011662336","849701088114737152","14189943","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JennyLewinJones",0,FALSE,FALSE,NA,NA
"685","A2 #LTHEchat a space in which learning happens...",FALSE,4,NA,2017-04-05 19:11:38,FALSE,NA,"849701079113715714",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jamesclay",0,FALSE,FALSE,NA,NA
"686","@kjhaxton A1 Does this depend predominently on the intended learning, the individual's preference, requirements of… https://t.co/QR7cczxoXA",FALSE,0,"kjhaxton",2017-04-05 19:11:30,TRUE,"849699058755219458","849701045878091776","34229633","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mattcornock",0,FALSE,FALSE,NA,NA
"687","@S_J_Lancaster @dave_thesmith @simonrae @srowett I brew, plot or scheme. Like a good cup of tea, bonfire night dude… https://t.co/7tovXlQHin",FALSE,1,"S_J_Lancaster",2017-04-05 19:11:07,TRUE,"849700655765893120","849700949992116224","240186025","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","kjhaxton",0,FALSE,FALSE,NA,NA
"688","A1 #LTHEchat isn't the concept of ""best"" a bit like learning styles, defunct and not useful?",FALSE,4,NA,2017-04-05 19:11:03,FALSE,NA,"849700931088338948",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jamesclay",0,FALSE,FALSE,NA,NA
"689","Q2: I usually try and avoid defining things. A definition often gets in the way of common sense. #LTHEchat",FALSE,2,NA,2017-04-05 19:11:02,FALSE,NA,"849700925690314753",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","srowett",0,FALSE,FALSE,NA,NA
"690","@LTHEchat A2: Anywhere that learning happens! It doesn't have to be a formal classroom #LTHEchat",FALSE,3,"LTHEchat",2017-04-05 19:11:00,FALSE,"849700699659227137","849700920095113217","2659221798","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","J_westwood",1,FALSE,FALSE,NA,NA
"691","@JennyLewinJones Yeah 'every day is a schoolday' as they say and everyday you might be someplace different! #lthechat",FALSE,2,"JennyLewinJones",2017-04-05 19:10:53,FALSE,"849700669665808384","849700891418648576","1484808264","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","willhaywood",0,FALSE,FALSE,NA,NA
"692","@profpeterbrad But have we actively excluded them either? Our campus has plenty of room to stroll or meet up with people. #LTHEchat",FALSE,0,"profpeterbrad",2017-04-05 19:10:49,FALSE,"849700430011662336","849700874515619841","14189943","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","S_J_Lancaster",0,FALSE,FALSE,NA,NA
"693","@profpeterbrad that is where I get my books and papers from. Does it need to be a real space?  #lthechat",FALSE,0,"profpeterbrad",2017-04-05 19:10:19,FALSE,"849700430011662336","849700747038130176","14189943","<a href=""http://www.tchat.io"" rel=""nofollow"">tchat.io</a>","dave_thesmith",0,FALSE,FALSE,NA,NA
"694","@jjpower27 Are you familiar with the concept of situated cognition? Situation is key to learning I think.#LTHEchat.",FALSE,2,"jjpower27",2017-04-05 19:10:17,FALSE,"849699429795995650","849700737672261633","31363730","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","andrewmid",0,FALSE,FALSE,NA,NA
"695","A1 Agreed! Architects/efficiency and lofty ideals. Small group offices (with space, not crammed in) and breakout ro… https://t.co/iJrcqN895T",FALSE,0,NA,2017-04-05 19:10:12,TRUE,NA,"849700719229841408",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mattcornock",0,FALSE,FALSE,NA,NA
"696","@profpeterbrad Difference between learning spaces and teaching spaces perhaps? Many students seem to separate acqui… https://t.co/s3n1LS7fRN",FALSE,1,"profpeterbrad",2017-04-05 19:10:11,TRUE,"849700430011662336","849700712183365633","14189943","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","kjhaxton",0,FALSE,FALSE,NA,NA
"697","Q2 How do you define learning space? #LTHEchat https://t.co/tHxZ5TatiL",FALSE,1,NA,2017-04-05 19:10:08,FALSE,NA,"849700699659227137",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","LTHEchat",4,FALSE,FALSE,NA,NA
"698","A1 #LTHEchat learning to swim in a lecture theatre just doesn't work for me, but I find the keynote in the same place inspiring.",FALSE,1,NA,2017-04-05 19:10:06,FALSE,NA,"849700694680625152",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jamesclay",0,FALSE,FALSE,NA,NA
"699","A1 On the other hand if I had to choose just one place it would be boring old silent, comfortable, solitary study #LTHEchat",FALSE,0,NA,2017-04-05 19:10:06,FALSE,NA,"849700691069349888",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","drrwgrant",0,FALSE,FALSE,NA,NA
"700","@willhaywood Nice succinct answer! And it could be anywhere....#LTHEchat",FALSE,1,"willhaywood",2017-04-05 19:10:00,FALSE,"849700204957847552","849700669665808384","15335826","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JennyLewinJones",0,FALSE,FALSE,NA,NA
"701","@kjhaxton @dave_thesmith @simonrae @srowett Do you mull or do you cogitate? I hear dentists can distinguish the two… https://t.co/XrVS4fap7Z",FALSE,1,"kjhaxton",2017-04-05 19:09:57,TRUE,"849700392669782016","849700655765893120","34229633","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","S_J_Lancaster",0,FALSE,FALSE,NA,NA
"702","@sallyburruk I'm not sure I can distinguish working and learning very much (maybe doing expenses is former not latt… https://t.co/AsBwKxJC11",FALSE,0,"sallyburruk",2017-04-05 19:09:47,TRUE,"849700345718722561","849700615194374144","487711948","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","srowett",0,FALSE,FALSE,NA,NA
"703","@srowett #LTHEchat I truly see them as equal and value them equally. Most of my teaching includes use of physical &amp; digital space",FALSE,1,"srowett",2017-04-05 19:09:44,FALSE,"849700153330216960","849700602229792768","351707332","<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>","digisim",0,FALSE,FALSE,NA,NA
"704","@srowett yes, it's sometimes good to have quiet - and that requires a certain type of space #lthechat",FALSE,0,"srowett",2017-04-05 19:09:43,FALSE,"849699751213899776","849700596831719425","351707332","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","suewatling",0,FALSE,FALSE,NA,NA
"705","RT @LTHEchat: Q1 Where do you learn best? #LTHEchat https://t.co/e999XDOIbc",FALSE,0,NA,2017-04-05 19:09:23,FALSE,NA,"849700513796980738",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","chrissinerantzi",6,TRUE,FALSE,NA,NA
"706","RT @LTHEchat: Q1 Where do you learn best? #LTHEchat https://t.co/e999XDOIbc",FALSE,0,NA,2017-04-05 19:09:23,FALSE,NA,"849700513767714817",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","MMU_CeLT",6,TRUE,FALSE,NA,NA
"707","A1 Wherever I lay my hat … #LTHEChat",FALSE,6,NA,2017-04-05 19:09:23,FALSE,NA,"849700510605115392",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","cpjobling",0,FALSE,FALSE,NA,NA
"708","@srowett That sounds awful :-( I can't understand the move to massive open offices, reduces productivity. Need to b… https://t.co/oHwUuP56Mu",FALSE,3,"srowett",2017-04-05 19:09:20,TRUE,"849699912199680000","849700500173991936","351707332","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","nlafferty",0,FALSE,FALSE,NA,NA
"709","A1 #LTHEchat there is no best, depends on context and the stuff being learned.",FALSE,2,NA,2017-04-05 19:09:14,FALSE,NA,"849700476656517120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jamesclay",0,FALSE,FALSE,NA,NA
"710","RT @LTHEchat: 8pm! Join us for the #LTHEchat  'Hybrid Learning Spaces' #OER17 with @andrewmid https://t.co/VAt66p70fX",FALSE,0,NA,2017-04-05 19:09:12,FALSE,NA,"849700464505614336",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","MMU_CeLT",6,TRUE,FALSE,NA,NA
"711","RT @LTHEchat: 8pm! Join us for the #LTHEchat  'Hybrid Learning Spaces' #OER17 with @andrewmid https://t.co/VAt66p70fX",FALSE,0,NA,2017-04-05 19:09:11,FALSE,NA,"849700464178450437",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","chrissinerantzi",6,TRUE,FALSE,NA,NA
"712","@LTHEchat Libraries. I love libraries! #lthechat A1",FALSE,3,"LTHEchat",2017-04-05 19:09:08,FALSE,"849698181923340291","849700448483323904","2659221798","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","mberry",0,FALSE,FALSE,NA,NA
"713","#LTHEchat So far no one seems to have recommended an institutional learning space. Isn't that one of the big problems",FALSE,3,NA,2017-04-05 19:09:03,FALSE,NA,"849700430011662336",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","profpeterbrad",0,FALSE,FALSE,NA,NA
"714","@dave_thesmith @simonrae @srowett probably the latter for me…brewing things over, making connections, reflecting, #LTHEchat",FALSE,0,"dave_thesmith",2017-04-05 19:08:54,FALSE,"849700242236870657","849700392669782016","19645540","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","kjhaxton",0,FALSE,FALSE,NA,NA
"715","@S_J_Lancaster Warm and dry. Good point #LTHEchat",FALSE,2,"S_J_Lancaster",2017-04-05 19:08:47,FALSE,"849699819685904384","849700361753567232","240186025","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","beilinglaoshi",0,FALSE,FALSE,NA,NA
"716","@srowett Funny that work spaces are likely big open plan offices. Perhaps working and learning spaces are different? #LTHEchat",FALSE,1,"srowett",2017-04-05 19:08:43,FALSE,"849699299084693505","849700345718722561","351707332","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sallyburruk",0,FALSE,FALSE,NA,NA
"717","@cpjobling @S_J_Lancaster Roman??? #LTHEchat",FALSE,0,"cpjobling",2017-04-05 19:08:38,FALSE,"849700132811669505","849700325263118338","4229341","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","chrissinerantzi",0,FALSE,FALSE,NA,NA
"718","A1 #LTHEchat curiously there are some spaces where it just doesn't feel right to learn: can't always identify why",FALSE,0,NA,2017-04-05 19:08:28,FALSE,NA,"849700282443411458",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MartinRich106",0,FALSE,FALSE,NA,NA
"719","@simonrae @kjhaxton @srowett is that learning something new or applying what you know to a problem #lthechat",FALSE,1,"simonrae",2017-04-05 19:08:19,FALSE,"849699838472146944","849700242236870657","48292696","<a href=""http://www.tchat.io"" rel=""nofollow"">tchat.io</a>","dave_thesmith",0,FALSE,FALSE,NA,NA
"720","A1 where I find inspiration #lthechat https://t.co/Xv9yMW1n3g",FALSE,2,NA,2017-04-05 19:08:10,FALSE,NA,"849700204957847552",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","willhaywood",0,FALSE,FALSE,NA,NA
"721","A1 Agree with the walking convo, though it's more about reflexion than learning. I need to write or doodle things down sometimes #LTHEchat",FALSE,1,NA,2017-04-05 19:07:59,FALSE,NA,"849700160854798337",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","combatbb",0,FALSE,FALSE,NA,NA
"722","@digisim You are (I think) the first person to mention online here as a space #LTHEchat",FALSE,3,"digisim",2017-04-05 19:07:57,FALSE,"849699973868507136","849700153330216960","294516600","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","srowett",0,FALSE,FALSE,NA,NA
"723","@S_J_Lancaster Athens I believe. “Greek"" and “Greece"" are Roman constructs I believe. #LTHEchat",FALSE,1,"S_J_Lancaster",2017-04-05 19:07:52,FALSE,"849699819685904384","849700132811669505","240186025","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","cpjobling",0,FALSE,FALSE,NA,NA
"724","@LTHEchat .@LTHEchat A1 (pt2) I learn on the train, it's very quiet and fairly comfy but the learning is not mobile #LTHEchat",FALSE,0,"LTHEchat",2017-04-05 19:07:48,FALSE,"849698181923340291","849700112754393088","2659221798","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","santanuvasant",0,FALSE,FALSE,NA,NA
"725","#LTHEChat A1 depends on what I'm learning but at the moment my preferred space is online",FALSE,1,NA,2017-04-05 19:07:15,FALSE,NA,"849699973868507136",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i<U+039F>S</a>","digisim",0,FALSE,FALSE,NA,NA
"726","@nlafferty Mine is about 200 people! #LTHEchat",FALSE,1,"nlafferty",2017-04-05 19:07:00,FALSE,"849699679503876098","849699912199680000","14107935","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","srowett",0,FALSE,FALSE,NA,NA
"727","@kjhaxton @srowett #lthechat
Agreed … when moving the grass is good for me as well <ed><U+00A0><U+00BD><ed><U+00B9><U+0082>",FALSE,1,"kjhaxton",2017-04-05 19:06:42,FALSE,"849699348304801793","849699838472146944","34229633","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","simonrae",0,FALSE,FALSE,NA,NA
"728","RT @jjpower27: A1. Generally in the environment I'm learning about. Hard to learn to drive in a classroom.
 #LTHEchat",FALSE,0,NA,2017-04-05 19:06:42,FALSE,NA,"849699837708783618",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mattcornock",1,TRUE,FALSE,NA,NA
"729","@srowett Agree on walking, yes, often do that when I can't crack something -  but alone #LTHEchat",FALSE,0,"srowett",2017-04-05 19:06:41,FALSE,"849699009350520833","849699834160443393","351707332","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","drrwgrant",0,FALSE,FALSE,NA,NA
"730","RT @MartinRich106: Hi - very much up for this #LTHEchat after attending #Cassrp2017 exhibition which was part in lecture theatres, part in…",FALSE,0,NA,2017-04-05 19:06:39,FALSE,NA,"849699826451271681",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sallyburruk",1,TRUE,FALSE,NA,NA
"731","A1 #LTHEchat either walking through woodland, or in a library, or in a teaching space where I can more around and talk to others",FALSE,0,NA,2017-04-05 19:06:35,FALSE,NA,"849699807925063680",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MartinRich106",0,FALSE,FALSE,NA,NA
"732","@jjpower27 Good point! #LTHEchat",FALSE,0,"jjpower27",2017-04-05 19:06:29,FALSE,"849699429795995650","849699782398545924","31363730","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sallyburruk",0,FALSE,FALSE,NA,NA
"733","@LTHEchat A1 Varies... could be home, library, classroom, cafe, walking, alone or with others... #LTHEchat",FALSE,0,"LTHEchat",2017-04-05 19:06:26,FALSE,"849698181923340291","849699770293776384","2659221798","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JennyLewinJones",0,FALSE,FALSE,NA,NA
"734","@suewatling Or many different learning spaces that cater for one preference each? #LTHEchat",FALSE,0,"suewatling",2017-04-05 19:06:22,FALSE,"849699452482985985","849699751213899776","14897464","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","srowett",0,FALSE,FALSE,NA,NA
"735","@beilinglaoshi @srowett he also drew in the sand and held debates as people sat #lthechat",FALSE,0,"beilinglaoshi",2017-04-05 19:06:12,FALSE,"849699519436640257","849699710969446402","2266231764","<a href=""http://www.tchat.io"" rel=""nofollow"">tchat.io</a>","dave_thesmith",0,FALSE,FALSE,NA,NA
"736","@srowett That's a shame I used to have great learning conversations in our open plan office, but it perhaps wasn't that big #LTHEchat",FALSE,0,"srowett",2017-04-05 19:06:04,FALSE,"849699299084693505","849699679503876098","351707332","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","nlafferty",0,FALSE,FALSE,NA,NA
"737","I think it is not 'where', but 'how' ? #LTHEchat https://t.co/7klJPMCscq",FALSE,1,NA,2017-04-05 19:06:04,FALSE,NA,"849699679319281667",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Dolidze_A",0,FALSE,FALSE,NA,NA
"738","A1 My location influences but doesn't determine where I learn best. more important who I'm learning with (or without!) #lthechat @andrewmid",FALSE,1,NA,2017-04-05 19:05:48,FALSE,NA,"849699611258310657",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mattcornock",0,FALSE,FALSE,NA,NA
"739","RT @Charlesknight: @LTHEchat a1. Alone at home. #lthechat",FALSE,0,NA,2017-04-05 19:05:44,FALSE,NA,"849699593134759936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","santanuvasant",1,TRUE,FALSE,NA,NA
"740","is preferred learning space not getting awfully close to preferred learning style? #LTHEchat",FALSE,1,NA,2017-04-05 19:05:39,FALSE,NA,"849699573585117184",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","kjhaxton",0,FALSE,FALSE,NA,NA
"741","A1 #lthechat with others of different ages, views and experiences",FALSE,1,NA,2017-04-05 19:05:34,FALSE,NA,"849699553154670594",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","DeenaI",0,FALSE,FALSE,NA,NA
